Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalActiveMinutes,PercentActive,Calories
8792009665,5/6/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1688
8792009665,5/7/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1688
8792009665,5/8/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1688
8792009665,5/9/2016,0,0,0,0,0,0,0,0,0,0,1440,0,0,1688
8792009665,5/10/2016,0,0,0,0,0,0,0,0,0,0,48,0,0,57
8877689391,4/12/2016,23186,20.39999962,20.39999962,0,12.22000027,0.340000004,7.820000172,85,7,312,1036,404,0.280555556,3921
8877689391,4/13/2016,15337,9.579999924,9.579999924,0,3.549999952,0.379999995,5.639999866,108,18,216,1098,342,0.2375,3566
8877689391,4/14/2016,21129,18.97999954,18.97999954,0,10.55000019,0.589999974,7.75,68,13,298,1061,379,0.263194444,3793
8877689391,4/15/2016,13422,7.170000076,7.170000076,0,0.050000001,0.050000001,7.010000229,106,1,281,1052,388,0.269444444,3934
8877689391,4/16/2016,29326,25.29000092,25.29000092,0,13.23999977,1.210000038,10.71000004,94,29,429,888,552,0.383333333,4547
8877689391,4/17/2016,15118,8.869999886,8.869999886,0,0,0.07,8.789999962,58,15,307,1060,380,0.263888889,3545
8877689391,4/18/2016,11423,8.670000076,8.670000076,0,2.440000057,0.270000011,5.940000057,29,5,191,1215,225,0.15625,2761
8877689391,4/19/2016,18785,17.39999962,17.39999962,0,12.14999962,0.180000007,5.03000021,82,13,214,1131,309,0.214583333,3676
8877689391,4/20/2016,19948,18.11000061,18.11000061,0,11.02000046,0.689999998,6.340000153,73,19,225,1123,317,0.220138889,3679
8877689391,4/21/2016,19377,17.62000084,17.62000084,0,12.28999996,0.419999987,4.889999866,82,13,226,1119,321,0.222916667,3659
8877689391,4/22/2016,18258,16.30999947,16.30999947,0,10.22999954,0.029999999,5.96999979,61,2,236,1141,299,0.207638889,3427
8877689391,4/23/2016,11200,7.429999828,7.429999828,0,0,0,7.400000095,102,6,300,1032,408,0.283333333,3891
8877689391,4/24/2016,16674,15.73999977,15.73999977,0,11.01000023,0.01,4.690000057,64,1,227,1148,292,0.202777778,3455
8877689391,4/25/2016,12986,8.739999771,8.739999771,0,2.369999886,0.07,6.269999981,113,8,218,1101,339,0.235416667,3802
8877689391,4/26/2016,11101,8.430000305,8.430000305,0,1.75999999,0.129999995,6.5,22,3,258,1157,283,0.196527778,2860
8877689391,4/27/2016,23629,20.64999962,20.64999962,0,13.06999969,0.439999998,7.099999905,93,8,235,1104,336,0.233333333,3808
8877689391,4/28/2016,14890,11.30000019,11.30000019,0,4.929999828,0.379999995,5.96999979,58,8,231,1143,297,0.20625,3060
8877689391,4/29/2016,9733,7.389999866,7.389999866,0,1.379999995,0.170000002,5.789999962,18,5,210,1207,233,0.161805556,2698
8877689391,4/30/2016,27745,26.71999931,26.71999931,0,21.65999985,0.079999998,4.929999828,124,4,223,1089,351,0.24375,4398
8877689391,5/1/2016,10930,8.319999695,8.319999695,0,3.130000114,0.569999993,4.570000172,36,12,166,1226,214,0.148611111,2786
8877689391,5/2/2016,4790,3.640000105,3.640000105,0,0,0,3.559999943,0,0,105,1335,105,0.072916667,2189
8877689391,5/3/2016,10818,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,19,3,229,1189,251,0.174305556,2817
8877689391,5/4/2016,18193,16.29999924,16.29999924,0,10.42000008,0.310000002,5.53000021,66,8,212,1154,286,0.198611111,3477
8877689391,5/5/2016,14055,10.67000008,10.67000008,0,5.460000038,0.819999993,4.369999886,67,15,188,1170,270,0.1875,3052
8877689391,5/6/2016,21727,19.34000015,19.34000015,0,12.78999996,0.289999992,6.159999847,96,17,232,1095,345,0.239583333,4015
8877689391,5/7/2016,12332,8.130000114,8.130000114,0,0.079999998,0.959999979,6.989999771,105,28,271,1036,404,0.280555556,4142
8877689391,5/8/2016,10686,8.109999657,8.109999657,0,1.080000043,0.200000003,6.800000191,17,4,245,1174,266,0.184722222,2847
8877689391,5/9/2016,20226,18.25,18.25,0,11.10000038,0.800000012,6.239999771,73,19,217,1131,309,0.214583333,3710
8877689391,5/10/2016,10733,8.149999619,8.149999619,0,1.350000024,0.460000008,6.28000021,18,11,224,1187,253,0.175694444,2832
8877689391,5/11/2016,21420,19.55999947,19.55999947,0,13.22000027,0.409999996,5.889999866,88,12,213,1127,313,0.217361111,3832
8877689391,5/12/2016,8064,6.119999886,6.119999886,0,1.820000052,0.039999999,4.25,23,1,137,770,161,0.111805556,1849
